Id,DateTime,Day,Category,MenuItem
136,2019-09-15 18:58:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
136,2019-09-15 18:58:00,Sunday,icecekler,Coca-Cola Şekersiz (33 cl.)
136,2019-09-15 18:58:00,Sunday,tatlilar,Baklava
136,2019-09-15 18:58:00,Sunday,pideler,Kaşarlı Sucuklu Pide
137,2019-09-15 19:00:00,Sunday,baslangiclar,Kuruluk Dolması
137,2019-09-15 19:00:00,Sunday,icecekler,Soda (20 cl.)
137,2019-09-15 19:00:00,Sunday,kebaplar,Sarma Beyti Kebabı
138,2019-09-15 19:05:00,Sunday,kebaplar,Yoğurtlu Kebap
139,2019-09-15 19:22:00,Sunday,icecekler,Ayran (30 cl.)
139,2019-09-15 19:22:00,Sunday,izgaralar,Tavuk Şiş
140,2019-09-15 19:23:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
140,2019-09-15 19:23:00,Sunday,izgaralar,Izgara Köfte
141,2019-09-15 19:28:00,Sunday,corbalar,Tavuk Suyu Çorbası
141,2019-09-15 19:28:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
141,2019-09-15 19:28:00,Sunday,icecekler,Ayran (30 cl.)
141,2019-09-15 19:28:00,Sunday,tatlilar,Kazandibi
141,2019-09-15 19:28:00,Sunday,izgaralar,Kuzu Şiş
142,2019-09-15 19:45:00,Sunday,icecekler,Ayran (30 cl.)
142,2019-09-15 19:45:00,Sunday,pideler,Kaşarlı Pide
143,2019-09-15 19:54:00,Sunday,corbalar,Tarhana Çorbası
143,2019-09-15 19:54:00,Sunday,icecekler,Şalgam Suyu (33 cl.)
143,2019-09-15 19:54:00,Sunday,tatlilar,Baklava
143,2019-09-15 19:54:00,Sunday,kebaplar,Sarma Beyti Kebabı
144,2019-09-15 20:14:00,Sunday,corbalar,Tavuk Suyu Çorbası
144,2019-09-15 20:14:00,Sunday,tatlilar,Baklava
144,2019-09-15 20:14:00,Sunday,izgaralar,Tavuk Şiş
145,2019-09-15 20:27:00,Sunday,corbalar,Tarhana Çorbası
145,2019-09-15 20:27:00,Sunday,icecekler,Coca-Cola (33 cl.)
145,2019-09-15 20:27:00,Sunday,kebaplar,Alinazik Kebap (Kıymadan)
146,2019-09-15 20:29:00,Sunday,icecekler,Sprite (33 cl.)
146,2019-09-15 20:29:00,Sunday,tatlilar,Fırın Sütlaç
146,2019-09-15 20:29:00,Sunday,durumler,Tavuk Şiş Dürüm
147,2019-09-15 20:49:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
147,2019-09-15 20:49:00,Sunday,icecekler,Cappy (33 cl.)
147,2019-09-15 20:49:00,Sunday,pideler,Kuşbaşılı Pide
148,2019-09-15 21:05:00,Sunday,tatlilar,Fıstıklı Künefe
148,2019-09-15 21:05:00,Sunday,durumler,Kuzu Şiş Dürüm
149,2019-09-15 21:19:00,Sunday,baslangiclar,Kuruluk Dolması
149,2019-09-15 21:19:00,Sunday,tatlilar,Fırın Sütlaç
149,2019-09-15 21:19:00,Sunday,pideler,Kavurmalı Pide
150,2019-09-15 21:30:00,Sunday,icecekler,Soda (20 cl.)
150,2019-09-15 21:30:00,Sunday,tatlilar,Kazandibi
150,2019-09-15 21:30:00,Sunday,durumler,Kuzu Şiş Dürüm
151,2019-09-15 21:45:00,Sunday,icecekler,Sprite (33 cl.)
151,2019-09-15 21:45:00,Sunday,durumler,Çöp Şiş Dürüm
152,2019-09-15 21:54:00,Sunday,corbalar,Tarhana Çorbası
152,2019-09-15 21:54:00,Sunday,kebaplar,Adana Kebap
153,2019-09-15 22:07:00,Sunday,baslangiclar,Kızartma İçli Köfte (Adet)
153,2019-09-15 22:07:00,Sunday,tatlilar,Kazandibi
153,2019-09-15 22:07:00,Sunday,pideler,Kıymalı Pide
154,2019-09-15 22:25:00,Sunday,corbalar,Tavuk Suyu Çorbası
154,2019-09-15 22:25:00,Sunday,icecekler,Fanta (33 cl.)
154,2019-09-15 22:25:00,Sunday,pideler,Kuşbaşılı Kaşarlı Pide
155,2019-09-15 22:43:00,Sunday,corbalar,Tavuk Suyu Çorbası
155,2019-09-15 22:43:00,Sunday,icecekler,Fanta (33 cl.)
155,2019-09-15 22:43:00,Sunday,pideler,Kuşbaşılı Pide
156,2019-09-15 22:45:00,Sunday,corbalar,Süzme Mercimek Çorbası
156,2019-09-15 22:45:00,Sunday,baslangiclar,Kuruluk Dolması
156,2019-09-15 22:45:00,Sunday,icecekler,Ayran (30 cl.)
156,2019-09-15 22:45:00,Sunday,tatlilar,Baklava
156,2019-09-15 22:45:00,Sunday,kebaplar,Adana Kebap
157,2019-09-16 09:00:00,Monday,icecekler,Şalgam Suyu (33 cl.)
157,2019-09-16 09:00:00,Monday,tatlilar,Fıstıklı Künefe
157,2019-09-16 09:00:00,Monday,izgaralar,Çöp Şiş
158,2019-09-16 09:01:00,Monday,corbalar,Tarhana Çorbası
158,2019-09-16 09:01:00,Monday,kebaplar,Adana Kebap
159,2019-09-16 09:02:00,Monday,icecekler,Fanta (33 cl.)
159,2019-09-16 09:02:00,Monday,tatlilar,Fırın Sütlaç
159,2019-09-16 09:02:00,Monday,pideler,Kuşbaşılı Kaşarlı Pide
160,2019-09-16 09:07:00,Monday,icecekler,Soda (20 cl.)
160,2019-09-16 09:07:00,Monday,tatlilar,Kazandibi
160,2019-09-16 09:07:00,Monday,izgaralar,Tavuk Şiş
161,2019-09-16 09:14:00,Monday,corbalar,Domates Çorbası
161,2019-09-16 09:14:00,Monday,pideler,Kuşbaşılı Pide
162,2019-09-16 09:31:00,Monday,baslangiclar,Kuruluk Dolması
162,2019-09-16 09:31:00,Monday,icecekler,Fanta (33 cl.)
162,2019-09-16 09:31:00,Monday,durumler,Şefin Dürümü (Spesiyal)
163,2019-09-16 09:32:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
163,2019-09-16 09:32:00,Monday,icecekler,Fanta (33 cl.)
163,2019-09-16 09:32:00,Monday,tatlilar,Kazandibi
163,2019-09-16 09:32:00,Monday,kebaplar,Urfa Kebap
164,2019-09-16 09:34:00,Monday,baslangiclar,Kuruluk Dolması
164,2019-09-16 09:34:00,Monday,tatlilar,Kazandibi
164,2019-09-16 09:34:00,Monday,pideler,Kaşarlı Sucuklu Pide
165,2019-09-16 09:36:00,Monday,icecekler,Sprite (33 cl.)
165,2019-09-16 09:36:00,Monday,pideler,Kuşbaşılı Pide
166,2019-09-16 09:49:00,Monday,icecekler,Soda (20 cl.)
166,2019-09-16 09:49:00,Monday,tatlilar,Baklava
166,2019-09-16 09:49:00,Monday,durumler,Tavuk Şiş Dürüm
167,2019-09-16 10:03:00,Monday,icecekler,Coca-Cola (33 cl.)
167,2019-09-16 10:03:00,Monday,pideler,Kavurmalı Pide
168,2019-09-16 10:20:00,Monday,baslangiclar,Kuruluk Dolması
168,2019-09-16 10:20:00,Monday,icecekler,Cappy (33 cl.)
168,2019-09-16 10:20:00,Monday,tatlilar,Kazandibi
168,2019-09-16 10:20:00,Monday,pideler,Kıymalı Pide
169,2019-09-16 10:28:00,Monday,baslangiclar,Kuruluk Dolması
169,2019-09-16 10:28:00,Monday,icecekler,Sprite (33 cl.)
169,2019-09-16 10:28:00,Monday,izgaralar,Tavuk Kanat
170,2019-09-16 10:44:00,Monday,icecekler,Sprite (33 cl.)
170,2019-09-16 10:44:00,Monday,tatlilar,Baklava
170,2019-09-16 10:44:00,Monday,kebaplar,Yoğurtlu Antep Kebabı
171,2019-09-16 10:54:00,Monday,corbalar,Süzme Mercimek Çorbası
171,2019-09-16 10:54:00,Monday,baslangiclar,Kuruluk Dolması
171,2019-09-16 10:54:00,Monday,icecekler,Ayran (30 cl.)
171,2019-09-16 10:54:00,Monday,pideler,Karışık Pide
172,2019-09-16 11:02:00,Monday,corbalar,Süzme Mercimek Çorbası
172,2019-09-16 11:02:00,Monday,izgaralar,Tavuk Kanat
173,2019-09-16 11:21:00,Monday,corbalar,Süzme Mercimek Çorbası
173,2019-09-16 11:21:00,Monday,kebaplar,Domatesli Kebap
174,2019-09-16 11:38:00,Monday,corbalar,Süzme Mercimek Çorbası
174,2019-09-16 11:38:00,Monday,kebaplar,Adana Kebap
175,2019-09-16 11:46:00,Monday,corbalar,Süzme Mercimek Çorbası
175,2019-09-16 11:46:00,Monday,izgaralar,Tavuk Pirzola
176,2019-09-16 11:50:00,Monday,baslangiclar,Kuruluk Dolması
176,2019-09-16 11:50:00,Monday,icecekler,Coca-Cola (33 cl.)
176,2019-09-16 11:50:00,Monday,kebaplar,Ali Haydar Kebabı
177,2019-09-16 12:07:00,Monday,icecekler,Cappy (33 cl.)
177,2019-09-16 12:07:00,Monday,pideler,Kuşbaşılı Pide
178,2019-09-16 12:21:00,Monday,icecekler,Şalgam Suyu (33 cl.)
178,2019-09-16 12:21:00,Monday,pideler,Kaşarlı Pide
179,2019-09-16 12:36:00,Monday,corbalar,Domates Çorbası
179,2019-09-16 12:36:00,Monday,baslangiclar,Kuruluk Dolması
179,2019-09-16 12:36:00,Monday,icecekler,Soda (20 cl.)
179,2019-09-16 12:36:00,Monday,pideler,Kuşbaşılı Kaşarlı Pide
180,2019-09-16 12:52:00,Monday,corbalar,Süzme Mercimek Çorbası
180,2019-09-16 12:52:00,Monday,durumler,Urfa Dürüm
181,2019-09-16 13:01:00,Monday,izgaralar,Tavuk Pirzola
182,2019-09-16 13:05:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
182,2019-09-16 13:05:00,Monday,tatlilar,Baklava
182,2019-09-16 13:05:00,Monday,durumler,Urfa Dürüm
183,2019-09-16 13:07:00,Monday,kebaplar,Altı Ezmeli Kebap (Şişten)
184,2019-09-16 13:09:00,Monday,tatlilar,Fırın Sütlaç
184,2019-09-16 13:09:00,Monday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
185,2019-09-16 13:14:00,Monday,corbalar,Yayla Çorbası
185,2019-09-16 13:14:00,Monday,izgaralar,Çöp Şiş
186,2019-09-16 13:25:00,Monday,tatlilar,Fırın Sütlaç
186,2019-09-16 13:25:00,Monday,durumler,Adana Dürüm
187,2019-09-16 13:27:00,Monday,icecekler,Ayran (30 cl.)
187,2019-09-16 13:27:00,Monday,izgaralar,Tavuk Şiş
188,2019-09-16 13:40:00,Monday,corbalar,Tarhana Çorbası
188,2019-09-16 13:40:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
188,2019-09-16 13:40:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
188,2019-09-16 13:40:00,Monday,kebaplar,Adana Kebap
189,2019-09-16 13:55:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
189,2019-09-16 13:55:00,Monday,tatlilar,Baklava
189,2019-09-16 13:55:00,Monday,kebaplar,Urfa Kebap
190,2019-09-16 14:03:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
190,2019-09-16 14:03:00,Monday,tatlilar,Baklava
190,2019-09-16 14:03:00,Monday,kebaplar,Yoğurtlu Antep Kebabı
191,2019-09-16 14:04:00,Monday,baslangiclar,Kuruluk Dolması
191,2019-09-16 14:04:00,Monday,icecekler,Fanta (33 cl.)
191,2019-09-16 14:04:00,Monday,kebaplar,Sarma Beyti Kebabı
192,2019-09-16 14:21:00,Monday,icecekler,Ayran (30 cl.)
192,2019-09-16 14:21:00,Monday,pideler,Kıymalı Pide
193,2019-09-16 14:32:00,Monday,icecekler,Cappy (33 cl.)
193,2019-09-16 14:32:00,Monday,izgaralar,Çöp Şiş
194,2019-09-16 14:37:00,Monday,icecekler,Fanta (33 cl.)
194,2019-09-16 14:37:00,Monday,kebaplar,Ali Haydar Kebabı
195,2019-09-16 14:53:00,Monday,corbalar,Yayla Çorbası
195,2019-09-16 14:53:00,Monday,icecekler,Ayran (30 cl.)
195,2019-09-16 14:53:00,Monday,tatlilar,Kazandibi
195,2019-09-16 14:53:00,Monday,durumler,Urfa Dürüm
196,2019-09-16 15:09:00,Monday,corbalar,Yayla Çorbası
196,2019-09-16 15:09:00,Monday,tatlilar,Fıstıklı Künefe
196,2019-09-16 15:09:00,Monday,izgaralar,Tavuk Kanat
197,2019-09-16 15:29:00,Monday,icecekler,Cappy (33 cl.)
197,2019-09-16 15:29:00,Monday,tatlilar,Kazandibi
197,2019-09-16 15:29:00,Monday,izgaralar,Çöp Şiş
198,2019-09-16 15:36:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
198,2019-09-16 15:36:00,Monday,pideler,Kıymalı Pide
199,2019-09-16 15:52:00,Monday,icecekler,Fanta (33 cl.)
199,2019-09-16 15:52:00,Monday,durumler,Şefin Dürümü (Spesiyal)
200,2019-09-16 16:04:00,Monday,durumler,Şefin Dürümü (Spesiyal)
201,2019-09-16 16:08:00,Monday,corbalar,Domates Çorbası
201,2019-09-16 16:08:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
201,2019-09-16 16:08:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
201,2019-09-16 16:08:00,Monday,tatlilar,Baklava
201,2019-09-16 16:08:00,Monday,izgaralar,Tavuk Şiş
202,2019-09-16 16:28:00,Monday,icecekler,Sprite (33 cl.)
202,2019-09-16 16:28:00,Monday,tatlilar,Fıstıklı Künefe
202,2019-09-16 16:28:00,Monday,kebaplar,Adana Kebap
203,2019-09-16 16:37:00,Monday,baslangiclar,Kuruluk Dolması
203,2019-09-16 16:37:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
203,2019-09-16 16:37:00,Monday,durumler,Kuzu Şiş Dürüm
204,2019-09-16 16:45:00,Monday,corbalar,Yayla Çorbası
204,2019-09-16 16:45:00,Monday,durumler,Adana Dürüm
205,2019-09-16 17:04:00,Monday,corbalar,Yayla Çorbası
205,2019-09-16 17:04:00,Monday,icecekler,Sprite (33 cl.)
205,2019-09-16 17:04:00,Monday,izgaralar,Tavuk Şiş
206,2019-09-16 17:22:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
206,2019-09-16 17:22:00,Monday,tatlilar,Baklava
206,2019-09-16 17:22:00,Monday,kebaplar,Yoğurtlu Antep Kebabı
207,2019-09-16 17:41:00,Monday,icecekler,Sprite (33 cl.)
207,2019-09-16 17:41:00,Monday,tatlilar,Kazandibi
207,2019-09-16 17:41:00,Monday,izgaralar,Kuzu Şiş
208,2019-09-16 17:53:00,Monday,baslangiclar,Kuruluk Dolması
208,2019-09-16 17:53:00,Monday,icecekler,Ayran (30 cl.)
208,2019-09-16 17:53:00,Monday,izgaralar,Tavuk Pirzola
209,2019-09-16 17:54:00,Monday,baslangiclar,Kuruluk Dolması
209,2019-09-16 17:54:00,Monday,durumler,Urfa Dürüm
210,2019-09-16 18:00:00,Monday,baslangiclar,Kuruluk Dolması
210,2019-09-16 18:00:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
210,2019-09-16 18:00:00,Monday,izgaralar,Çöp Şiş
211,2019-09-16 18:17:00,Monday,tatlilar,Kazandibi
211,2019-09-16 18:17:00,Monday,pideler,Kıymalı Pide
212,2019-09-16 18:34:00,Monday,baslangiclar,Kuruluk Dolması
212,2019-09-16 18:34:00,Monday,durumler,Tavuk Şiş Dürüm
213,2019-09-16 18:42:00,Monday,corbalar,Yayla Çorbası
213,2019-09-16 18:42:00,Monday,icecekler,Ayran (30 cl.)
213,2019-09-16 18:42:00,Monday,tatlilar,Kazandibi
213,2019-09-16 18:42:00,Monday,izgaralar,Tavuk Kanat
214,2019-09-16 19:00:00,Monday,icecekler,Fanta (33 cl.)
214,2019-09-16 19:00:00,Monday,tatlilar,Fırın Sütlaç
214,2019-09-16 19:00:00,Monday,pideler,Kuşbaşılı Pide
215,2019-09-16 19:03:00,Monday,icecekler,Şalgam Suyu (33 cl.)
215,2019-09-16 19:03:00,Monday,pideler,Kavurmalı Pide
216,2019-09-16 19:19:00,Monday,corbalar,Tarhana Çorbası
216,2019-09-16 19:19:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
216,2019-09-16 19:19:00,Monday,tatlilar,Fıstıklı Künefe
216,2019-09-16 19:19:00,Monday,durumler,Urfa Dürüm
217,2019-09-16 19:24:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
217,2019-09-16 19:24:00,Monday,durumler,Tavuk Şiş Dürüm
218,2019-09-16 19:44:00,Monday,izgaralar,Çöp Şiş
219,2019-09-16 19:49:00,Monday,corbalar,Domates Çorbası
219,2019-09-16 19:49:00,Monday,icecekler,Coca-Cola (33 cl.)
219,2019-09-16 19:49:00,Monday,tatlilar,Kazandibi
219,2019-09-16 19:49:00,Monday,pideler,Kıymalı Pide
220,2019-09-16 19:51:00,Monday,corbalar,Tavuk Suyu Çorbası
220,2019-09-16 19:51:00,Monday,icecekler,Ayran (30 cl.)
220,2019-09-16 19:51:00,Monday,tatlilar,Fıstıklı Künefe
220,2019-09-16 19:51:00,Monday,pideler,Kaşarlı Pide
221,2019-09-16 19:56:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
221,2019-09-16 19:56:00,Monday,durumler,Tavuk Şiş Dürüm
222,2019-09-16 20:13:00,Monday,corbalar,Domates Çorbası
222,2019-09-16 20:13:00,Monday,icecekler,Fanta (33 cl.)
222,2019-09-16 20:13:00,Monday,durumler,Çöp Şiş Dürüm
223,2019-09-16 20:30:00,Monday,icecekler,Sprite (33 cl.)
223,2019-09-16 20:30:00,Monday,tatlilar,Kazandibi
223,2019-09-16 20:30:00,Monday,pideler,Kuşbaşılı Pide
224,2019-09-16 20:43:00,Monday,corbalar,Domates Çorbası
224,2019-09-16 20:43:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
224,2019-09-16 20:43:00,Monday,icecekler,Sprite (33 cl.)
224,2019-09-16 20:43:00,Monday,tatlilar,Kazandibi
224,2019-09-16 20:43:00,Monday,pideler,Kavurmalı Pide
225,2019-09-16 20:46:00,Monday,izgaralar,Tavuk Kanat
226,2019-09-16 20:49:00,Monday,corbalar,Tavuk Suyu Çorbası
226,2019-09-16 20:49:00,Monday,tatlilar,Baklava
226,2019-09-16 20:49:00,Monday,izgaralar,Tavuk Pirzola
227,2019-09-16 21:04:00,Monday,izgaralar,Kuzu Şiş
228,2019-09-16 21:15:00,Monday,corbalar,Tavuk Suyu Çorbası
228,2019-09-16 21:15:00,Monday,icecekler,Cappy (33 cl.)
228,2019-09-16 21:15:00,Monday,pideler,Kuşbaşılı Kaşarlı Pide
229,2019-09-16 21:32:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
229,2019-09-16 21:32:00,Monday,kebaplar,Adana Kebap
230,2019-09-16 21:52:00,Monday,corbalar,Süzme Mercimek Çorbası
230,2019-09-16 21:52:00,Monday,icecekler,Ayran (30 cl.)
230,2019-09-16 21:52:00,Monday,pideler,Karışık Pide
231,2019-09-16 22:09:00,Monday,corbalar,Domates Çorbası
231,2019-09-16 22:09:00,Monday,icecekler,Şalgam Suyu (33 cl.)
231,2019-09-16 22:09:00,Monday,tatlilar,Fıstıklı Künefe
231,2019-09-16 22:09:00,Monday,kebaplar,Sac Kavurma
232,2019-09-16 22:24:00,Monday,pideler,Kaşarlı Pide
233,2019-09-16 22:27:00,Monday,corbalar,Tavuk Suyu Çorbası
233,2019-09-16 22:27:00,Monday,pideler,Kıymalı Pide
234,2019-09-16 22:28:00,Monday,icecekler,Fanta (33 cl.)
234,2019-09-16 22:28:00,Monday,kebaplar,Patlıcanlı Kebap
235,2019-09-16 22:38:00,Monday,corbalar,Tavuk Suyu Çorbası
235,2019-09-16 22:38:00,Monday,izgaralar,Kuzu Şiş
236,2019-09-16 22:43:00,Monday,baslangiclar,Kuruluk Dolması
236,2019-09-16 22:43:00,Monday,icecekler,Sprite (33 cl.)
236,2019-09-16 22:43:00,Monday,durumler,Şefin Dürümü (Spesiyal)
237,2019-09-16 22:48:00,Monday,icecekler,Ayran (30 cl.)
237,2019-09-16 22:48:00,Monday,durumler,Şefin Dürümü (Spesiyal)
238,2019-09-17 09:00:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
238,2019-09-17 09:00:00,Tuesday,izgaralar,Kuzu Şiş
239,2019-09-17 09:12:00,Tuesday,corbalar,Tarhana Çorbası
239,2019-09-17 09:12:00,Tuesday,tatlilar,Kazandibi
239,2019-09-17 09:12:00,Tuesday,pideler,Kaşarlı Sucuklu Pide
240,2019-09-17 09:25:00,Tuesday,icecekler,Cappy (33 cl.)
240,2019-09-17 09:25:00,Tuesday,tatlilar,Fıstıklı Künefe
240,2019-09-17 09:25:00,Tuesday,durumler,Ali Haydar Dürüm
241,2019-09-17 09:41:00,Tuesday,corbalar,Süzme Mercimek Çorbası
241,2019-09-17 09:41:00,Tuesday,icecekler,Sprite (33 cl.)
241,2019-09-17 09:41:00,Tuesday,pideler,Kuşbaşılı Kaşarlı Pide
242,2019-09-17 09:57:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
242,2019-09-17 09:57:00,Tuesday,icecekler,Cappy (33 cl.)
242,2019-09-17 09:57:00,Tuesday,pideler,Kıymalı Pide
243,2019-09-17 10:12:00,Tuesday,durumler,Urfa Dürüm
244,2019-09-17 10:26:00,Tuesday,izgaralar,Izgara Köfte
245,2019-09-17 10:36:00,Tuesday,icecekler,Cappy (33 cl.)
245,2019-09-17 10:36:00,Tuesday,tatlilar,Kazandibi
245,2019-09-17 10:36:00,Tuesday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
246,2019-09-17 10:49:00,Tuesday,baslangiclar,Kuruluk Dolması
246,2019-09-17 10:49:00,Tuesday,icecekler,Cappy (33 cl.)
246,2019-09-17 10:49:00,Tuesday,pideler,Kaşarlı Pide
247,2019-09-17 10:59:00,Tuesday,corbalar,Yayla Çorbası
247,2019-09-17 10:59:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
247,2019-09-17 10:59:00,Tuesday,durumler,Ali Haydar Dürüm
248,2019-09-17 11:04:00,Tuesday,icecekler,Coca-Cola (33 cl.)
248,2019-09-17 11:04:00,Tuesday,pideler,Kaşarlı Sucuklu Pide
249,2019-09-17 11:06:00,Tuesday,corbalar,Domates Çorbası
249,2019-09-17 11:06:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
249,2019-09-17 11:06:00,Tuesday,icecekler,Soda (20 cl.)
249,2019-09-17 11:06:00,Tuesday,kebaplar,Altı Ezmeli Kebap (Şişten)
250,2019-09-17 11:26:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
250,2019-09-17 11:26:00,Tuesday,pideler,Kuşbaşılı Kaşarlı Pide
251,2019-09-17 11:44:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
251,2019-09-17 11:44:00,Tuesday,tatlilar,Kazandibi
251,2019-09-17 11:44:00,Tuesday,pideler,Kavurmalı Pide
252,2019-09-17 11:46:00,Tuesday,icecekler,Soda (20 cl.)
252,2019-09-17 11:46:00,Tuesday,durumler,Kuzu Şiş Dürüm
253,2019-09-17 11:49:00,Tuesday,baslangiclar,Kuruluk Dolması
253,2019-09-17 11:49:00,Tuesday,tatlilar,Fıstıklı Künefe
253,2019-09-17 11:49:00,Tuesday,izgaralar,Tavuk Pirzola
254,2019-09-17 12:06:00,Tuesday,baslangiclar,Kuruluk Dolması
254,2019-09-17 12:06:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
254,2019-09-17 12:06:00,Tuesday,pideler,Kuşbaşılı Pide
255,2019-09-17 12:24:00,Tuesday,icecekler,Cappy (33 cl.)
255,2019-09-17 12:24:00,Tuesday,kebaplar,Alinazik Kebap (Şişten)
256,2019-09-17 12:27:00,Tuesday,icecekler,Ayran (30 cl.)
256,2019-09-17 12:27:00,Tuesday,pideler,Kavurmalı Pide
257,2019-09-17 12:28:00,Tuesday,icecekler,Ayran (30 cl.)
257,2019-09-17 12:28:00,Tuesday,durumler,Şefin Dürümü (Spesiyal)
258,2019-09-17 12:45:00,Tuesday,corbalar,Süzme Mercimek Çorbası
258,2019-09-17 12:45:00,Tuesday,icecekler,Sprite (33 cl.)
258,2019-09-17 12:45:00,Tuesday,pideler,Kavurmalı Pide
259,2019-09-17 12:52:00,Tuesday,corbalar,Süzme Mercimek Çorbası
259,2019-09-17 12:52:00,Tuesday,icecekler,Soda (20 cl.)
259,2019-09-17 12:52:00,Tuesday,kebaplar,Yoğurtlu Kebap
260,2019-09-17 13:05:00,Tuesday,icecekler,Fanta (33 cl.)
260,2019-09-17 13:05:00,Tuesday,tatlilar,Kazandibi
260,2019-09-17 13:05:00,Tuesday,durumler,Kuzu Şiş Dürüm
261,2019-09-17 13:25:00,Tuesday,corbalar,Tarhana Çorbası
261,2019-09-17 13:25:00,Tuesday,tatlilar,Baklava
261,2019-09-17 13:25:00,Tuesday,durumler,Şefin Dürümü (Spesiyal)
262,2019-09-17 13:30:00,Tuesday,corbalar,Yayla Çorbası
262,2019-09-17 13:30:00,Tuesday,pideler,Kaşarlı Sucuklu Pide
263,2019-09-17 13:34:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
263,2019-09-17 13:34:00,Tuesday,tatlilar,Fıstıklı Künefe
263,2019-09-17 13:34:00,Tuesday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
264,2019-09-17 13:42:00,Tuesday,corbalar,Süzme Mercimek Çorbası
264,2019-09-17 13:42:00,Tuesday,durumler,Çöp Şiş Dürüm
265,2019-09-17 13:56:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
265,2019-09-17 13:56:00,Tuesday,tatlilar,Kazandibi
265,2019-09-17 13:56:00,Tuesday,izgaralar,Izgara Köfte
266,2019-09-17 14:01:00,Tuesday,corbalar,Tarhana Çorbası
266,2019-09-17 14:01:00,Tuesday,baslangiclar,Kuruluk Dolması
266,2019-09-17 14:01:00,Tuesday,tatlilar,Baklava
266,2019-09-17 14:01:00,Tuesday,durumler,Şefin Dürümü (Spesiyal)
267,2019-09-17 14:20:00,Tuesday,icecekler,Coca-Cola (33 cl.)
267,2019-09-17 14:20:00,Tuesday,pideler,Kaşarlı Pide
268,2019-09-17 14:36:00,Tuesday,icecekler,Ayran (30 cl.)
268,2019-09-17 14:36:00,Tuesday,kebaplar,Yoğurtlu Antep Kebabı
269,2019-09-17 14:37:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
269,2019-09-17 14:37:00,Tuesday,icecekler,Sprite (33 cl.)
269,2019-09-17 14:37:00,Tuesday,tatlilar,Baklava
269,2019-09-17 14:37:00,Tuesday,kebaplar,Patlıcanlı Kebap
270,2019-09-17 14:57:00,Tuesday,baslangiclar,Kuruluk Dolması
270,2019-09-17 14:57:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
270,2019-09-17 14:57:00,Tuesday,kebaplar,Urfa Kebap
271,2019-09-17 15:09:00,Tuesday,corbalar,Tarhana Çorbası
271,2019-09-17 15:09:00,Tuesday,icecekler,Cappy (33 cl.)
271,2019-09-17 15:09:00,Tuesday,kebaplar,Yoğurtlu Antep Kebabı
272,2019-09-17 15:12:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
272,2019-09-17 15:12:00,Tuesday,icecekler,Sprite (33 cl.)
272,2019-09-17 15:12:00,Tuesday,tatlilar,Kazandibi
272,2019-09-17 15:12:00,Tuesday,durumler,Urfa Dürüm
273,2019-09-17 15:18:00,Tuesday,icecekler,Fanta (33 cl.)
273,2019-09-17 15:18:00,Tuesday,tatlilar,Fırın Sütlaç
273,2019-09-17 15:18:00,Tuesday,izgaralar,Tavuk Kanat
274,2019-09-17 15:24:00,Tuesday,corbalar,Yayla Çorbası
274,2019-09-17 15:24:00,Tuesday,baslangiclar,Kuruluk Dolması
274,2019-09-17 15:24:00,Tuesday,icecekler,Sprite (33 cl.)
